time,keys,target_x,target_y,target_z,target_rx,target_ry,target_rz,feedback_p1,feedback_p2,feedback_p3,feedback_p4,feedback_p5,target_p1,target_p2,target_p3,target_p4,target_p5,pulse_err1,pulse_err2,pulse_err3,pulse_err4,pulse_err5
1789282556.5843642,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.20000000000000015,0.0,,,,,,,,,,,,,,,
1789282556.6156504,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.20200000000000015,0.0,,,,,,,,,,,,,,,
1789282556.6313007,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.20400000000000015,0.0,,,,,,,,,,,,,,,
1789282556.6471994,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.20600000000000016,0.0,,,,,,,,,,,,,,,
1789282556.6629496,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.20800000000000016,0.0,,,,,,,,,,,,,,,
1789282556.6820526,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.21000000000000016,0.0,,,,,,,,,,,,,,,
1789282556.7164087,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.21200000000000016,0.0,,,,,,,,,,,,,,,
1789282556.7312703,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.21400000000000016,0.0,,,,,,,,,,,,,,,
1789282556.747339,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.21600000000000016,0.0,,,,,,,,,,,,,,,
1789282556.7652452,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.21800000000000017,0.0,,,,,,,,,,,,,,,
1789282556.7825813,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.22000000000000017,0.0,,,,,,,,,,,,,,,
1789282556.81323,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.22200000000000017,0.0,,,,,,,,,,,,,,,
1789282556.8284204,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.22400000000000017,0.0,,,,,,,,,,,,,,,
1789282556.8488274,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.22600000000000017,0.0,,,,,,,,,,,,,,,
1789282556.866379,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.22800000000000017,0.0,,,,,,,,,,,,,,,
1789282556.882781,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.23000000000000018,0.0,,,,,,,,,,,,,,,
1789282556.9139097,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.23200000000000018,0.0,,,,,,,,,,,,,,,
1789282556.9296968,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.23400000000000018,0.0,,,,,,,,,,,,,,,
1789282556.949666,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.23600000000000018,0.0,,,,,,,,,,,,,,,
1789282556.9655998,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.23800000000000018,0.0,,,,,,,,,,,,,,,
1789282556.9832532,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.24000000000000019,0.0,,,,,,,,,,,,,,,
1789282557.015609,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2420000000000002,0.0,,,,,,,,,,,,,,,
1789282557.0326662,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2440000000000002,0.0,,,,,,,,,,,,,,,
1789282557.047841,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2460000000000002,0.0,,,,,,,,,,,,,,,
1789282557.0662396,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2480000000000002,0.0,,,,,,,,,,,,,,,
1789282557.0815666,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.25000000000000017,0.0,,,,,,,,,,,,,,,
1789282557.1167006,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.25200000000000017,0.0,,,,,,,,,,,,,,,
1789282557.1321006,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.25400000000000017,0.0,,,,,,,,,,,,,,,
1789282557.1474907,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.25600000000000017,0.0,,,,,,,,,,,,,,,
1789282557.167379,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2580000000000002,0.0,,,,,,,,,,,,,,,
1789282557.1826956,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2600000000000002,0.0,,,,,,,,,,,,,,,
1789282557.2140446,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2620000000000002,0.0,,,,,,,,,,,,,,,
1789282557.2320082,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2640000000000002,0.0,,,,,,,,,,,,,,,
1789282557.2480965,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2660000000000002,0.0,,,,,,,,,,,,,,,
1789282557.2633605,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2680000000000002,0.0,,,,,,,,,,,,,,,
1789282557.282955,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2700000000000002,0.0,,,,,,,,,,,,,,,
1789282557.3142428,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2720000000000002,0.0,,,,,,,,,,,,,,,
1789282557.3319945,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2740000000000002,0.0,,,,,,,,,,,,,,,
1789282557.3473094,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2760000000000002,0.0,,,,,,,,,,,,,,,
1789282557.362693,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2780000000000002,0.0,,,,,,,,,,,,,,,
1789282557.3977494,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2800000000000002,0.0,,,,,,,,,,,,,,,
1789282557.4154804,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2820000000000002,0.0,,,,,,,,,,,,,,,
1789282557.4312673,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2840000000000002,0.0,,,,,,,,,,,,,,,
1789282557.446924,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2860000000000002,0.0,,,,,,,,,,,,,,,
1789282557.4651966,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2880000000000002,0.0,,,,,,,,,,,,,,,
1789282557.4975953,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2900000000000002,0.0,,,,,,,,,,,,,,,
1789282557.5126843,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2920000000000002,0.0,,,,,,,,,,,,,,,
1789282557.5315015,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2940000000000002,0.0,,,,,,,,,,,,,,,
1789282557.5474954,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2960000000000002,0.0,,,,,,,,,,,,,,,
1789282557.5651698,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2980000000000002,0.0,,,,,,,,,,,,,,,
1789282557.5976565,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3000000000000002,0.0,,,,,,,,,,,,,,,
1789282557.61536,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3020000000000002,0.0,,,,,,,,,,,,,,,
1789282557.6321883,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3040000000000002,0.0,,,,,,,,,,,,,,,
1789282557.6476698,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3060000000000002,0.0,,,,,,,,,,,,,,,
1789282557.6666365,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3080000000000002,0.0,,,,,,,,,,,,,,,
1789282557.696473,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3100000000000002,0.0,,,,,,,,,,,,,,,
1789282557.7156005,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3120000000000002,0.0,,,,,,,,,,,,,,,
1789282557.7323391,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3140000000000002,0.0,,,,,,,,,,,,,,,
1789282557.749595,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3160000000000002,0.0,,,,,,,,,,,,,,,
1789282557.7656617,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3180000000000002,0.0,,,,,,,,,,,,,,,
1789282557.796566,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32000000000000023,0.0,,,,,,,,,,,,,,,
1789282557.815522,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32200000000000023,0.0,,,,,,,,,,,,,,,
1789282557.8321066,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32400000000000023,0.0,,,,,,,,,,,,,,,
1789282557.846985,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32600000000000023,0.0,,,,,,,,,,,,,,,
1789282557.862405,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32800000000000024,0.0,,,,,,,,,,,,,,,
1789282557.8822978,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33000000000000024,0.0,,,,,,,,,,,,,,,
1789282557.914645,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33200000000000024,0.0,,,,,,,,,,,,,,,
1789282557.930669,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33400000000000024,0.0,,,,,,,,,,,,,,,
1789282557.9483902,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33600000000000024,0.0,,,,,,,,,,,,,,,
1789282557.966564,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33800000000000024,0.0,,,,,,,,,,,,,,,
1789282557.9829886,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34000000000000025,0.0,,,,,,,,,,,,,,,
1789282558.0137362,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34200000000000025,0.0,,,,,,,,,,,,,,,
1789282558.0316484,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34400000000000025,0.0,,,,,,,,,,,,,,,
1789282558.0485005,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34600000000000025,0.0,,,,,,,,,,,,,,,
1789282558.0651329,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34800000000000025,0.0,,,,,,,,,,,,,,,
1789282558.096329,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35000000000000026,0.0,,,,,,,,,,,,,,,
1789282558.1153576,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35200000000000026,0.0,,,,,,,,,,,,,,,
1789282558.1307597,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35400000000000026,0.0,,,,,,,,,,,,,,,
1789282558.1495788,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35600000000000026,0.0,,,,,,,,,,,,,,,
1789282558.1653206,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35800000000000026,0.0,,,,,,,,,,,,,,,
1789282558.182857,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36000000000000026,0.0,,,,,,,,,,,,,,,
1789282558.2147312,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36200000000000027,0.0,,,,,,,,,,,,,,,
1789282558.2321515,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36400000000000027,0.0,,,,,,,,,,,,,,,
1789282558.247644,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36600000000000027,0.0,,,,,,,,,,,,,,,
1789282558.263811,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36800000000000027,0.0,,,,,,,,,,,,,,,
1789282558.2973475,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3700000000000003,0.0,,,,,,,,,,,,,,,
1789282558.3138816,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3720000000000003,0.0,,,,,,,,,,,,,,,
1789282558.3293056,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3740000000000003,0.0,,,,,,,,,,,,,,,
1789282558.3490071,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3760000000000003,0.0,,,,,,,,,,,,,,,
1789282558.3650105,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3780000000000003,0.0,,,,,,,,,,,,,,,
1789282558.4001856,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3800000000000003,0.0,,,,,,,,,,,,,,,
1789282558.4148774,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3820000000000003,0.0,,,,,,,,,,,,,,,
1789282558.4337509,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3840000000000003,0.0,,,,,,,,,,,,,,,
1789282558.450247,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3860000000000003,0.0,,,,,,,,,,,,,,,
1789282558.4655876,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3880000000000003,0.0,,,,,,,,,,,,,,,
1789282558.4986837,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3900000000000003,0.0,,,,,,,,,,,,,,,
1789282558.5146542,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3920000000000003,0.0,,,,,,,,,,,,,,,
1789282558.5328052,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3940000000000003,0.0,,,,,,,,,,,,,,,
1789282558.5485215,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3960000000000003,0.0,,,,,,,,,,,,,,,
1789282558.5642092,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3980000000000003,0.0,,,,,,,,,,,,,,,
1789282558.5828936,u,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.4000000000000003,0.0,,,,,,,,,,,,,,,
1789282558.6148338,,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.4000000000000003,0.0,,,,,,,,,,,,,,,
1789282558.6329162,,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.4000000000000003,0.0,,,,,,,,,,,,,,,
1789282558.6485934,,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.4000000000000003,0.0,,,,,,,,,,,,,,,
1789282558.6637533,,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.4000000000000003,0.0,,,,,,,,,,,,,,,
1789282558.6833887,,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.4000000000000003,0.0,,,,,,,,,,,,,,,
1789282558.716217,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3980000000000003,0.0,,,,,,,,,,,,,,,
1789282558.7319684,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3960000000000003,0.0,,,,,,,,,,,,,,,
1789282558.7475233,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3940000000000003,0.0,,,,,,,,,,,,,,,
1789282558.765616,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3920000000000003,0.0,,,,,,,,,,,,,,,
1789282558.7830455,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3900000000000003,0.0,,,,,,,,,,,,,,,
1789282558.8144352,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3880000000000003,0.0,,,,,,,,,,,,,,,
1789282558.829837,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3860000000000003,0.0,,,,,,,,,,,,,,,
1789282558.8487666,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3840000000000003,0.0,,,,,,,,,,,,,,,
1789282558.8662891,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3820000000000003,0.0,,,,,,,,,,,,,,,
1789282558.897355,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3800000000000003,0.0,,,,,,,,,,,,,,,
1789282558.915207,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3780000000000003,0.0,,,,,,,,,,,,,,,
1789282558.9298635,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3760000000000003,0.0,,,,,,,,,,,,,,,
1789282558.9453979,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3740000000000003,0.0,,,,,,,,,,,,,,,
1789282558.965445,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3720000000000003,0.0,,,,,,,,,,,,,,,
1789282558.9832346,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3700000000000003,0.0,,,,,,,,,,,,,,,
1789282559.0156443,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36800000000000027,0.0,,,,,,,,,,,,,,,
1789282559.0313537,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36600000000000027,0.0,,,,,,,,,,,,,,,
1789282559.0467265,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36400000000000027,0.0,,,,,,,,,,,,,,,
1789282559.062599,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36200000000000027,0.0,,,,,,,,,,,,,,,
1789282559.0929453,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.36000000000000026,0.0,,,,,,,,,,,,,,,
1789282559.1163082,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35800000000000026,0.0,,,,,,,,,,,,,,,
1789282559.1328654,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35600000000000026,0.0,,,,,,,,,,,,,,,
1789282559.1490557,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35400000000000026,0.0,,,,,,,,,,,,,,,
1789282559.1643002,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35200000000000026,0.0,,,,,,,,,,,,,,,
1789282559.1834502,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.35000000000000026,0.0,,,,,,,,,,,,,,,
1789282559.216401,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34800000000000025,0.0,,,,,,,,,,,,,,,
1789282559.232018,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34600000000000025,0.0,,,,,,,,,,,,,,,
1789282559.2486403,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34400000000000025,0.0,,,,,,,,,,,,,,,
1789282559.264526,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34200000000000025,0.0,,,,,,,,,,,,,,,
1789282559.2827451,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.34000000000000025,0.0,,,,,,,,,,,,,,,
1789282559.3148446,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33800000000000024,0.0,,,,,,,,,,,,,,,
1789282559.3337924,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33600000000000024,0.0,,,,,,,,,,,,,,,
1789282559.349062,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33400000000000024,0.0,,,,,,,,,,,,,,,
1789282559.366585,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33200000000000024,0.0,,,,,,,,,,,,,,,
1789282559.3969939,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.33000000000000024,0.0,,,,,,,,,,,,,,,
1789282559.4161386,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32800000000000024,0.0,,,,,,,,,,,,,,,
1789282559.432906,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32600000000000023,0.0,,,,,,,,,,,,,,,
1789282559.4484456,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32400000000000023,0.0,,,,,,,,,,,,,,,
1789282559.4642968,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32200000000000023,0.0,,,,,,,,,,,,,,,
1789282559.4826534,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.32000000000000023,0.0,,,,,,,,,,,,,,,
1789282559.5149035,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3180000000000002,0.0,,,,,,,,,,,,,,,
1789282559.5328503,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3160000000000002,0.0,,,,,,,,,,,,,,,
1789282559.5489182,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3140000000000002,0.0,,,,,,,,,,,,,,,
1789282559.5648608,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3120000000000002,0.0,,,,,,,,,,,,,,,
1789282559.5994108,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3100000000000002,0.0,,,,,,,,,,,,,,,
1789282559.6162832,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3080000000000002,0.0,,,,,,,,,,,,,,,
1789282559.6317616,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3060000000000002,0.0,,,,,,,,,,,,,,,
1789282559.6473587,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3040000000000002,0.0,,,,,,,,,,,,,,,
1789282559.6656046,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3020000000000002,0.0,,,,,,,,,,,,,,,
1789282559.683687,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.3000000000000002,0.0,,,,,,,,,,,,,,,
1789282559.7145739,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2980000000000002,0.0,,,,,,,,,,,,,,,
1789282559.733237,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2960000000000002,0.0,,,,,,,,,,,,,,,
1789282559.7490447,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2940000000000002,0.0,,,,,,,,,,,,,,,
1789282559.767309,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2920000000000002,0.0,,,,,,,,,,,,,,,
1789282559.7827485,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2900000000000002,0.0,,,,,,,,,,,,,,,
1789282559.8032587,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2880000000000002,0.0,,,,,,,,,,,,,,,
1789282559.8320284,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2860000000000002,0.0,,,,,,,,,,,,,,,
1789282559.8472135,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2840000000000002,0.0,,,,,,,,,,,,,,,
1789282559.8662627,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2820000000000002,0.0,,,,,,,,,,,,,,,
1789282559.8817606,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2800000000000002,0.0,,,,,,,,,,,,,,,
1789282559.916232,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2780000000000002,0.0,,,,,,,,,,,,,,,
1789282559.9300086,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2760000000000002,0.0,,,,,,,,,,,,,,,
1789282559.9493418,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2740000000000002,0.0,,,,,,,,,,,,,,,
1789282559.9646122,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2720000000000002,0.0,,,,,,,,,,,,,,,
1789282559.9829245,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2700000000000002,0.0,,,,,,,,,,,,,,,
1789282560.0022764,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2680000000000002,0.0,,,,,,,,,,,,,,,
1789282560.03174,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2660000000000002,0.0,,,,,,,,,,,,,,,
1789282560.047726,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2640000000000002,0.0,,,,,,,,,,,,,,,
1789282560.0656881,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2620000000000002,0.0,,,,,,,,,,,,,,,
1789282560.0965939,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2600000000000002,0.0,,,,,,,,,,,,,,,
1789282560.1155047,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.2580000000000002,0.0,,,,,,,,,,,,,,,
1789282560.132373,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.25600000000000017,0.0,,,,,,,,,,,,,,,
1789282560.1486957,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.25400000000000017,0.0,,,,,,,,,,,,,,,
1789282560.1644855,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.25200000000000017,0.0,,,,,,,,,,,,,,,
1789282560.1950052,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.25000000000000017,0.0,,,,,,,,,,,,,,,
1789282560.2165089,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.24800000000000016,0.0,,,,,,,,,,,,,,,
1789282560.2322273,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.24600000000000016,0.0,,,,,,,,,,,,,,,
1789282560.2495248,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.24400000000000016,0.0,,,,,,,,,,,,,,,
1789282560.265597,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.24200000000000016,0.0,,,,,,,,,,,,,,,
1789282560.282672,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.24000000000000016,0.0,,,,,,,,,,,,,,,
1789282560.313746,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.23800000000000016,0.0,,,,,,,,,,,,,,,
1789282560.329331,j,0.0010000000000000005,-0.0048000000000000004,-0.002600000000000001,0.0,0.23600000000000015,0.0,,,,,,,,,,,,,,,
